areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2021-04-16,85_to_89,8109.1,28883
E92000001,England,nation,2021-04-16,10_to_14,4237.5,74659
E92000001,England,nation,2021-04-15,65_to_69,4367.8,58866
E92000001,England,nation,2021-04-15,50_to_54,7303.2,139588
E92000001,England,nation,2021-04-15,75_to_79,4160.3,38860
E92000001,England,nation,2021-04-15,5_to_9,2667.8,48403
E92000001,England,nation,2021-04-15,60_to_64,5947.4,93284
E92000001,England,nation,2021-04-15,0_to_4,2560.7,42566
E92000001,England,nation,2021-04-15,80_to_84,5497.7,35186
E92000001,England,nation,2021-04-15,10_to_14,4232.9,74579
E92000001,England,nation,2021-04-15,25_to_29,8377.6,161220
E92000001,England,nation,2021-04-15,15_to_19,7075.8,113315
E92000001,England,nation,2021-04-15,30_to_34,8437.2,161691
E92000001,England,nation,2021-04-15,85_to_89,8108.8,28882
E92000001,England,nation,2021-04-15,70_to_74,3597.0,48341
E92000001,England,nation,2021-04-15,40_to_44,7939.5,137374
E92000001,England,nation,2021-04-15,20_to_24,8519.3,152641
E92000001,England,nation,2021-04-15,90+,12043.2,20419
E92000001,England,nation,2021-04-15,45_to_49,7538.5,135935
E92000001,England,nation,2021-04-15,35_to_39,8086.2,149835
E92000001,England,nation,2021-04-15,55_to_59,6753.5,125115
E92000001,England,nation,2021-04-14,80_to_84,5496.9,35181
E92000001,England,nation,2021-04-14,90+,12041.4,20416
E92000001,England,nation,2021-04-14,35_to_39,8082.0,149757
E92000001,England,nation,2021-04-14,0_to_4,2559.1,42540
E92000001,England,nation,2021-04-14,60_to_64,5945.8,93259
E92000001,England,nation,2021-04-14,55_to_59,6751.2,125073
E92000001,England,nation,2021-04-14,15_to_19,7069.2,113210
E92000001,England,nation,2021-04-14,30_to_34,8431.3,161578
E92000001,England,nation,2021-04-14,20_to_24,8515.4,152570
E92000001,England,nation,2021-04-14,10_to_14,4227.9,74491
E92000001,England,nation,2021-04-14,50_to_54,7300.4,139533
E92000001,England,nation,2021-04-14,45_to_49,7534.7,135866
E92000001,England,nation,2021-04-14,25_to_29,8373.8,161146
E92000001,England,nation,2021-04-14,75_to_79,4158.8,38846
E92000001,England,nation,2021-04-14,65_to_69,4366.7,58851
E92000001,England,nation,2021-04-14,85_to_89,8107.4,28877
E92000001,England,nation,2021-04-14,5_to_9,2665.8,48368
E92000001,England,nation,2021-04-14,40_to_44,7935.4,137304
E92000001,England,nation,2021-04-14,70_to_74,3596.5,48335
E92000001,England,nation,2021-04-13,80_to_84,5495.6,35173
E92000001,England,nation,2021-04-13,35_to_39,8076.2,149649
E92000001,England,nation,2021-04-13,85_to_89,8106.0,28872
E92000001,England,nation,2021-04-13,25_to_29,8369.1,161056
E92000001,England,nation,2021-04-13,70_to_74,3595.1,48315
E92000001,England,nation,2021-04-13,50_to_54,7297.4,139476
E92000001,England,nation,2021-04-13,30_to_34,8426.3,161482
E92000001,England,nation,2021-04-13,5_to_9,2664.2,48338
E92000001,England,nation,2021-04-13,55_to_59,6749.2,125035
E92000001,England,nation,2021-04-13,65_to_69,4365.5,58835
E92000001,England,nation,2021-04-13,20_to_24,8510.7,152486
E92000001,England,nation,2021-04-13,40_to_44,7931.1,137229
E92000001,England,nation,2021-04-13,90+,12040.8,20415
E92000001,England,nation,2021-04-13,0_to_4,2557.9,42519
E92000001,England,nation,2021-04-13,75_to_79,4157.9,38838
E92000001,England,nation,2021-04-13,60_to_64,5943.7,93227
E92000001,England,nation,2021-04-13,45_to_49,7530.7,135795
E92000001,England,nation,2021-04-13,15_to_19,7064.3,113131
E92000001,England,nation,2021-04-13,10_to_14,4223.2,74408
E92000001,England,nation,2021-04-12,90+,12037.3,20409
E92000001,England,nation,2021-04-12,80_to_84,5494.4,35165
E92000001,England,nation,2021-04-12,35_to_39,8070.8,149549
E92000001,England,nation,2021-04-12,50_to_54,7294.0,139411
E92000001,England,nation,2021-04-12,85_to_89,8103.4,28863
E92000001,England,nation,2021-04-12,30_to_34,8421.0,161382
E92000001,England,nation,2021-04-12,25_to_29,8364.0,160959
E92000001,England,nation,2021-04-12,60_to_64,5941.8,93197
E92000001,England,nation,2021-04-12,75_to_79,4156.7,38827
E92000001,England,nation,2021-04-12,45_to_49,7526.6,135720
E92000001,England,nation,2021-04-12,20_to_24,8505.5,152393
E92000001,England,nation,2021-04-12,65_to_69,4363.6,58809
E92000001,England,nation,2021-04-12,40_to_44,7926.3,137146
E92000001,England,nation,2021-04-12,5_to_9,2661.5,48289
E92000001,England,nation,2021-04-12,15_to_19,7059.2,113050
E92000001,England,nation,2021-04-12,0_to_4,2556.6,42499
E92000001,England,nation,2021-04-12,70_to_74,3594.0,48301
E92000001,England,nation,2021-04-12,10_to_14,4220.1,74353
E92000001,England,nation,2021-04-12,55_to_59,6747.0,124994
E92000001,England,nation,2021-04-11,65_to_69,4362.1,58788
E92000001,England,nation,2021-04-11,80_to_84,5493.4,35159
E92000001,England,nation,2021-04-11,40_to_44,7920.6,137047
E92000001,England,nation,2021-04-11,60_to_64,5939.8,93165
E92000001,England,nation,2021-04-11,10_to_14,4215.1,74264
E92000001,England,nation,2021-04-11,35_to_39,8064.4,149431
E92000001,England,nation,2021-04-11,20_to_24,8500.0,152294
E92000001,England,nation,2021-04-11,50_to_54,7290.9,139353
E92000001,England,nation,2021-04-11,30_to_34,8416.7,161298
E92000001,England,nation,2021-04-11,45_to_49,7520.7,135614
E92000001,England,nation,2021-04-11,90+,12034.4,20404
E92000001,England,nation,2021-04-11,55_to_59,6743.3,124925
E92000001,England,nation,2021-04-11,5_to_9,2659.2,48248
E92000001,England,nation,2021-04-11,15_to_19,7052.2,112938
E92000001,England,nation,2021-04-11,85_to_89,8101.5,28856
E92000001,England,nation,2021-04-11,25_to_29,8358.2,160847
E92000001,England,nation,2021-04-11,0_to_4,2555.4,42478
E92000001,England,nation,2021-04-11,75_to_79,4155.8,38818
E92000001,England,nation,2021-04-11,70_to_74,3592.7,48283
E92000001,England,nation,2021-04-10,35_to_39,8059.7,149344
E92000001,England,nation,2021-04-10,60_to_64,5937.8,93134
E92000001,England,nation,2021-04-10,15_to_19,7044.7,112817
E92000001,England,nation,2021-04-10,75_to_79,4155.0,38811
E92000001,England,nation,2021-04-10,25_to_29,8353.3,160753
E92000001,England,nation,2021-04-10,90+,12033.8,20403
E92000001,England,nation,2021-04-10,45_to_49,7517.2,135550
E92000001,England,nation,2021-04-10,0_to_4,2553.8,42452
E92000001,England,nation,2021-04-10,5_to_9,2657.4,48215
E92000001,England,nation,2021-04-10,10_to_14,4208.1,74141
E92000001,England,nation,2021-04-10,80_to_84,5493.0,35156
E92000001,England,nation,2021-04-10,85_to_89,8100.6,28853
E92000001,England,nation,2021-04-10,70_to_74,3591.9,48272
E92000001,England,nation,2021-04-10,40_to_44,7916.1,136970
E92000001,England,nation,2021-04-10,30_to_34,8412.3,161214
E92000001,England,nation,2021-04-10,20_to_24,8495.3,152211
E92000001,England,nation,2021-04-10,50_to_54,7288.3,139303
E92000001,England,nation,2021-04-10,65_to_69,4360.3,58764
E92000001,England,nation,2021-04-10,55_to_59,6741.5,124892
E92000001,England,nation,2021-04-09,45_to_49,7512.7,135469
E92000001,England,nation,2021-04-09,65_to_69,4358.3,58738
E92000001,England,nation,2021-04-09,90+,12030.8,20398
E92000001,England,nation,2021-04-09,35_to_39,8054.4,149245
E92000001,England,nation,2021-04-09,50_to_54,7285.1,139241
E92000001,England,nation,2021-04-09,40_to_44,7911.1,136883
E92000001,England,nation,2021-04-09,25_to_29,8349.2,160674
E92000001,England,nation,2021-04-09,55_to_59,6739.2,124850
E92000001,England,nation,2021-04-09,30_to_34,8407.4,161121
E92000001,England,nation,2021-04-09,15_to_19,7039.4,112733
E92000001,England,nation,2021-04-09,80_to_84,5491.7,35148
E92000001,England,nation,2021-04-09,70_to_74,3591.0,48260
E92000001,England,nation,2021-04-09,85_to_89,8099.8,28850
E92000001,England,nation,2021-04-09,10_to_14,4204.2,74073
E92000001,England,nation,2021-04-09,60_to_64,5935.3,93095
E92000001,England,nation,2021-04-09,0_to_4,2552.9,42437
E92000001,England,nation,2021-04-09,5_to_9,2654.9,48169
E92000001,England,nation,2021-04-09,75_to_79,4153.8,38800
E92000001,England,nation,2021-04-09,20_to_24,8490.9,152132
E92000001,England,nation,2021-04-08,20_to_24,8484.2,152012
E92000001,England,nation,2021-04-08,50_to_54,7281.3,139168
E92000001,England,nation,2021-04-08,0_to_4,2551.5,42414
E92000001,England,nation,2021-04-08,40_to_44,7904.8,136774
E92000001,England,nation,2021-04-08,85_to_89,8098.4,28845
E92000001,England,nation,2021-04-08,45_to_49,7507.5,135375
E92000001,England,nation,2021-04-08,15_to_19,7033.6,112640
E92000001,England,nation,2021-04-08,60_to_64,5932.5,93051
E92000001,England,nation,2021-04-08,5_to_9,2652.6,48127
E92000001,England,nation,2021-04-08,70_to_74,3589.9,48246
E92000001,England,nation,2021-04-08,35_to_39,8047.7,149121
E92000001,England,nation,2021-04-08,80_to_84,5489.2,35132
E92000001,England,nation,2021-04-08,90+,12029.6,20396
E92000001,England,nation,2021-04-08,30_to_34,8401.2,161001
E92000001,England,nation,2021-04-08,10_to_14,4200.1,74000
E92000001,England,nation,2021-04-08,55_to_59,6736.5,124800
E92000001,England,nation,2021-04-08,25_to_29,8343.7,160567
E92000001,England,nation,2021-04-08,65_to_69,4356.6,58715
E92000001,England,nation,2021-04-08,75_to_79,4152.3,38786
E92000001,England,nation,2021-04-07,60_to_64,5930.2,93015
E92000001,England,nation,2021-04-07,0_to_4,2549.5,42380
E92000001,England,nation,2021-04-07,85_to_89,8096.1,28837
E92000001,England,nation,2021-04-07,30_to_34,8394.5,160873
E92000001,England,nation,2021-04-07,55_to_59,6734.0,124754
E92000001,England,nation,2021-04-07,10_to_14,4195.4,73917
E92000001,England,nation,2021-04-07,20_to_24,8478.8,151914
E92000001,England,nation,2021-04-07,65_to_69,4355.0,58693
E92000001,England,nation,2021-04-07,15_to_19,7025.5,112510
E92000001,England,nation,2021-04-07,50_to_54,7277.4,139094
E92000001,England,nation,2021-04-07,75_to_79,4151.1,38774
E92000001,England,nation,2021-04-07,90+,12026.7,20391
E92000001,England,nation,2021-04-07,45_to_49,7502.2,135280
E92000001,England,nation,2021-04-07,80_to_84,5487.7,35122
E92000001,England,nation,2021-04-07,25_to_29,8338.0,160457
E92000001,England,nation,2021-04-07,5_to_9,2649.6,48073
E92000001,England,nation,2021-04-07,70_to_74,3589.1,48235
E92000001,England,nation,2021-04-07,40_to_44,7898.0,136657
E92000001,England,nation,2021-04-07,35_to_39,8041.2,149001
E92000001,England,nation,2021-04-06,60_to_64,5927.9,92978
E92000001,England,nation,2021-04-06,90+,12024.3,20387
E92000001,England,nation,2021-04-06,55_to_59,6731.0,124698
E92000001,England,nation,2021-04-06,40_to_44,7890.9,136533
E92000001,England,nation,2021-04-06,0_to_4,2547.7,42350
E92000001,England,nation,2021-04-06,50_to_54,7273.9,139027
E92000001,England,nation,2021-04-06,25_to_29,8332.6,160353
E92000001,England,nation,2021-04-06,70_to_74,3587.7,48216
E92000001,England,nation,2021-04-06,10_to_14,4188.2,73791
E92000001,England,nation,2021-04-06,45_to_49,7497.4,135194
E92000001,England,nation,2021-04-06,65_to_69,4353.8,58677
E92000001,England,nation,2021-04-06,30_to_34,8388.1,160750
E92000001,England,nation,2021-04-06,85_to_89,8094.7,28832
E92000001,England,nation,2021-04-06,75_to_79,4149.8,38762
E92000001,England,nation,2021-04-06,15_to_19,7018.8,112402
E92000001,England,nation,2021-04-06,35_to_39,8034.1,148870
E92000001,England,nation,2021-04-06,20_to_24,8474.2,151832
E92000001,England,nation,2021-04-06,5_to_9,2646.9,48024
E92000001,England,nation,2021-04-06,80_to_84,5486.6,35115
E92000001,England,nation,2021-04-05,30_to_34,8381.0,160615
E92000001,England,nation,2021-04-05,40_to_44,7883.7,136410
E92000001,England,nation,2021-04-05,0_to_4,2546.1,42323
E92000001,England,nation,2021-04-05,90+,12023.1,20385
E92000001,England,nation,2021-04-05,55_to_59,6728.2,124646
E92000001,England,nation,2021-04-05,50_to_54,7269.1,138935
E92000001,England,nation,2021-04-05,85_to_89,8092.2,28823
E92000001,England,nation,2021-04-05,80_to_84,5485.2,35106
E92000001,England,nation,2021-04-05,65_to_69,4352.1,58654
E92000001,England,nation,2021-04-05,25_to_29,8327.3,160252
E92000001,England,nation,2021-04-05,70_to_74,3585.9,48192
E92000001,England,nation,2021-04-05,10_to_14,4183.5,73708
E92000001,England,nation,2021-04-05,75_to_79,4148.8,38753
E92000001,England,nation,2021-04-05,60_to_64,5924.4,92923
E92000001,England,nation,2021-04-05,5_to_9,2644.3,47977
E92000001,England,nation,2021-04-05,45_to_49,7490.8,135075
E92000001,England,nation,2021-04-05,20_to_24,8467.9,151719
E92000001,England,nation,2021-04-05,35_to_39,8028.4,148763
E92000001,England,nation,2021-04-05,15_to_19,7013.0,112310
E92000001,England,nation,2021-04-04,70_to_74,3584.7,48176
E92000001,England,nation,2021-04-04,90+,12020.2,20380
E92000001,England,nation,2021-04-04,35_to_39,8023.0,148663
E92000001,England,nation,2021-04-04,40_to_44,7877.9,136308
E92000001,England,nation,2021-04-04,50_to_54,7265.7,138870
E92000001,England,nation,2021-04-04,55_to_59,6725.5,124597
E92000001,England,nation,2021-04-04,80_to_84,5483.8,35097
E92000001,England,nation,2021-04-04,60_to_64,5922.5,92893
E92000001,England,nation,2021-04-04,10_to_14,4177.1,73596
E92000001,England,nation,2021-04-04,85_to_89,8090.2,28816
E92000001,England,nation,2021-04-04,5_to_9,2641.0,47918
E92000001,England,nation,2021-04-04,65_to_69,4350.6,58634
E92000001,England,nation,2021-04-04,25_to_29,8322.9,160168
E92000001,England,nation,2021-04-04,15_to_19,7007.3,112219
E92000001,England,nation,2021-04-04,45_to_49,7485.5,134979
E92000001,England,nation,2021-04-04,20_to_24,8463.8,151646
E92000001,England,nation,2021-04-04,30_to_34,8375.3,160505
E92000001,England,nation,2021-04-04,0_to_4,2544.7,42301
E92000001,England,nation,2021-04-04,75_to_79,4147.6,38742
E92000001,England,nation,2021-04-03,80_to_84,5482.7,35090
E92000001,England,nation,2021-04-03,20_to_24,8460.4,151585
E92000001,England,nation,2021-04-03,85_to_89,8090.0,28815
E92000001,England,nation,2021-04-03,30_to_34,8371.0,160423
E92000001,England,nation,2021-04-03,75_to_79,4146.9,38735
E92000001,England,nation,2021-04-03,25_to_29,8319.9,160109
E92000001,England,nation,2021-04-03,55_to_59,6723.8,124565
E92000001,England,nation,2021-04-03,70_to_74,3584.0,48166
E92000001,England,nation,2021-04-03,5_to_9,2638.2,47867
E92000001,England,nation,2021-04-03,40_to_44,7872.9,136223
E92000001,England,nation,2021-04-03,65_to_69,4349.8,58623
E92000001,England,nation,2021-04-03,35_to_39,8018.3,148576
E92000001,England,nation,2021-04-03,90+,12017.8,20376
E92000001,England,nation,2021-04-03,50_to_54,7262.6,138811
E92000001,England,nation,2021-04-03,10_to_14,4170.2,73474
E92000001,England,nation,2021-04-03,0_to_4,2544.0,42288
E92000001,England,nation,2021-04-03,45_to_49,7481.3,134904
E92000001,England,nation,2021-04-03,15_to_19,7001.1,112120
E92000001,England,nation,2021-04-03,60_to_64,5920.8,92867
E92000001,England,nation,2021-04-02,80_to_84,5481.9,35085
E92000001,England,nation,2021-04-02,50_to_54,7259.8,138757
E92000001,England,nation,2021-04-02,15_to_19,6996.2,112040
E92000001,England,nation,2021-04-02,55_to_59,6721.2,124517
E92000001,England,nation,2021-04-02,35_to_39,8012.6,148471
E92000001,England,nation,2021-04-02,45_to_49,7476.6,134819
E92000001,England,nation,2021-04-02,25_to_29,8315.6,160026
E92000001,England,nation,2021-04-02,65_to_69,4348.6,58607
E92000001,England,nation,2021-04-02,10_to_14,4165.8,73396
E92000001,England,nation,2021-04-02,85_to_89,8089.1,28812
E92000001,England,nation,2021-04-02,0_to_4,2542.0,42256
E92000001,England,nation,2021-04-02,20_to_24,8456.7,151518
E92000001,England,nation,2021-04-02,30_to_34,8366.2,160330
E92000001,England,nation,2021-04-02,5_to_9,2635.4,47815
E92000001,England,nation,2021-04-02,75_to_79,4145.9,38726
E92000001,England,nation,2021-04-02,70_to_74,3582.6,48148
E92000001,England,nation,2021-04-02,60_to_64,5918.9,92837
E92000001,England,nation,2021-04-02,90+,12016.7,20374
E92000001,England,nation,2021-04-02,40_to_44,7868.0,136138
E92000001,England,nation,2021-04-01,75_to_79,4145.1,38718
E92000001,England,nation,2021-04-01,65_to_69,4347.1,58587
E92000001,England,nation,2021-04-01,85_to_89,8088.3,28809
E92000001,England,nation,2021-04-01,5_to_9,2632.1,47756
E92000001,England,nation,2021-04-01,40_to_44,7863.0,136051
E92000001,England,nation,2021-04-01,30_to_34,8361.4,160239
E92000001,England,nation,2021-04-01,80_to_84,5480.8,35078
E92000001,England,nation,2021-04-01,70_to_74,3581.5,48133
E92000001,England,nation,2021-04-01,50_to_54,7256.1,138688
E92000001,England,nation,2021-04-01,10_to_14,4160.7,73307
E92000001,England,nation,2021-04-01,55_to_59,6718.4,124464
E92000001,England,nation,2021-04-01,60_to_64,5917.0,92807
E92000001,England,nation,2021-04-01,25_to_29,8311.1,159940
E92000001,England,nation,2021-04-01,20_to_24,8452.6,151446
E92000001,England,nation,2021-04-01,15_to_19,6991.0,111958
E92000001,England,nation,2021-04-01,90+,12011.3,20365
E92000001,England,nation,2021-04-01,0_to_4,2540.3,42227
E92000001,England,nation,2021-04-01,35_to_39,8006.2,148353
E92000001,England,nation,2021-04-01,45_to_49,7472.7,134749
E92000001,England,nation,2021-03-31,50_to_54,7252.1,138610
E92000001,England,nation,2021-03-31,70_to_74,3580.6,48120
E92000001,England,nation,2021-03-31,75_to_79,4143.9,38707
E92000001,England,nation,2021-03-31,60_to_64,5914.8,92773
E92000001,England,nation,2021-03-31,85_to_89,8085.5,28799
E92000001,England,nation,2021-03-31,25_to_29,8305.7,159836
E92000001,England,nation,2021-03-31,65_to_69,4346.0,58571
E92000001,England,nation,2021-03-31,5_to_9,2628.1,47683
E92000001,England,nation,2021-03-31,20_to_24,8446.8,151341
E92000001,England,nation,2021-03-31,80_to_84,5479.2,35068
E92000001,England,nation,2021-03-31,30_to_34,8355.1,160119
E92000001,England,nation,2021-03-31,45_to_49,7466.5,134637
E92000001,England,nation,2021-03-31,0_to_4,2538.1,42190
E92000001,England,nation,2021-03-31,55_to_59,6714.3,124388
E92000001,England,nation,2021-03-31,10_to_14,4152.1,73155
E92000001,England,nation,2021-03-31,15_to_19,6983.8,111843
E92000001,England,nation,2021-03-31,90+,12009.0,20361
E92000001,England,nation,2021-03-31,40_to_44,7855.9,135928
E92000001,England,nation,2021-03-31,35_to_39,8000.1,148240
E92000001,England,nation,2021-03-30,10_to_14,4138.8,72920
E92000001,England,nation,2021-03-30,5_to_9,2624.0,47608
E92000001,England,nation,2021-03-30,35_to_39,7991.6,148082
E92000001,England,nation,2021-03-30,15_to_19,6974.9,111700
E92000001,England,nation,2021-03-30,85_to_89,8083.5,28792
E92000001,England,nation,2021-03-30,45_to_49,7460.5,134528
E92000001,England,nation,2021-03-30,70_to_74,3579.9,48111
E92000001,England,nation,2021-03-30,80_to_84,5478.0,35060
E92000001,England,nation,2021-03-30,55_to_59,6710.3,124315
E92000001,England,nation,2021-03-30,30_to_34,8349.5,160011
E92000001,England,nation,2021-03-30,65_to_69,4344.0,58545
E92000001,England,nation,2021-03-30,60_to_64,5912.4,92736
E92000001,England,nation,2021-03-30,20_to_24,8440.9,151235
E92000001,England,nation,2021-03-30,90+,12007.2,20358
E92000001,England,nation,2021-03-30,75_to_79,4142.6,38695
E92000001,England,nation,2021-03-30,40_to_44,7848.7,135804
E92000001,England,nation,2021-03-30,0_to_4,2535.7,42151
